Light_01.1	Heavy_01.1	Light_02.2	Heavy_02.2	Light_03.2	Heavy_03.2	Light_04.3	Heavy_04.3	Light_05.3	Heavy_05.3	Light_06.3	Light_07.3	Heavy_06.3
unc-116	0.00016386288811798	6.44773682298729e-05	0.000101600932371021	0.000141680537484411	9.75805743202543e-05	9.60472137698086e-05	0.000164992988113749	0.00012419823091255	0.000165869991053445	0.000225951713632058	2.14182918243844e-05	0.000138091899559788	2.14182918243844e-05
usp-14	1.58254493057299e-05	1.58254493057299e-05	4.14696437532189e-05	1.70130283163807e-06	1.69417601139768e-05	1.64220717320135e-05	1.8187655942209e-06	1.8187655942209e-06	0.000144016605960902	8.28660020959311e-05	1.8187655942209e-06	1.8187655942209e-06	1.8187655942209e-06
cal-5	0.00107153868017969	0.000414633089809408	0.00102523079546373	0.000830007961742159	0.000686500544829606	0.000367242567228639	0.000905088695575024	0.000545335011608251	0.000586873089254426	0.000625632163264614	0.00106317933092356	0.00090705821497252	0.000417798947601908
vab-9	7.09040874790582e-05	1.77260218697646e-05	4.43150546744114e-06	4.43150546744114e-06	4.43150546744114e-06	4.43150546744114e-06	4.43150546744114e-06	4.43150546744114e-06	4.43150546744114e-06	4.43150546744114e-06	4.43150546744114e-06	4.43150546744114e-06	4.43150546744114e-06
vab-10	1.78448234549143e-06	1.78448234549143e-06	1.80440475566772e-05	1.3335939067764e-07	1.3335939067764e-07	1.3335939067764e-07	2.89350044344276e-06	2.89350044344276e-06	2.89350044344276e-06	2.89350044344276e-06	0.00020452419873552	1.26370772875313e-05	2.89350044344276e-06
vap-1	1.39426751601581e-05	1.39426751601581e-05	0.000196889441777208	1.4734426319287e-05	7.36389931341405e-05	1.4734426319287e-05	1.09318824373699e-08	1.09318824373699e-08	0.000133264432204061	1.09318824373699e-08	1.09318824373699e-08	0.000197996545266462	1.09318824373699e-08
vbh-1	1.556465361505e-05	1.556465361505e-05	1.93052703338113e-06	1.3298563720394e-05	1.37159494979345e-05	4.95780321175996e-05	3.58609303996941e-07	6.31497844020642e-05	9.80619786031628e-05	5.43430859763062e-05	3.58609303996941e-07	3.58609303996941e-07	3.58609303996941e-07
pfd-3	8.18359023355745e-07	8.18359023355745e-07	3.27343609342298e-06	3.27343609342298e-06	8.18359023355746e-05	3.27343609342298e-06	8.18359023355746e-07	8.18359023355746e-07	8.18359023355746e-07	8.18359023355746e-07	8.18359023355746e-07	8.18359023355746e-07	8.18359023355746e-07
vem-1	7.73768907303635e-05	7.73768907303635e-05	3.5616102910021e-06	0.000108589956966977	6.4193240529686e-05	0.000220989399815445	2.52104760950545e-05	0.00035242272062632	2.52104760950545e-05	0.000313182107634665	2.52104760950545e-05	2.52104760950545e-05	2.52104760950545e-05
vha-1	0.000290772587905998	0.000620647280021923	0.000216219677601596	0.000916022199204151	0.000325245959954075	0.000437849427535297	2.06549081648719e-05	0.00179826774058609	2.06549081648719e-05	0.00194625626506119	2.06549081648719e-05	0.000407537594142427	0.000703985615616086
vha-4	7.58033100578805e-06	0.000754909505832455	0.000171213608221163	0.000253570180375377	0.000164768909447258	0.000346433725000343	0.000216681761483933	0.000428942663458161	1.73034589357308e-06	0.000489667582084625	1.73034589357308e-06	0.000336493920638612	0.00105810988026934
vha-5	5.64306100638048e-05	0.000386626904859388	1.8399698780587e-05	0.0004119877442305	0.000109725531588081	0.000372017660611315	1.0331822426218e-05	0.000580646462736473	1.0331822426218e-05	0.000698480986450348	1.0331822426218e-05	0.000101947059100499	0.00061736289354248
vha-6	1.92209392884666e-05	0.00072428787725454	8.53370674562022e-05	0.000509455280989242	4.9486418316051e-05	0.000564060194859271	5.8740820053255e-06	0.00111630480656364	5.8740820053255e-06	0.00110723888933694	5.8740820053255e-06	5.8740820053255e-06	0.00109943519923783
vha-8	0.00146038858650342	0.00603374827749383	0.00331603630920186	0.00337950496124148	0.00279043442063072	0.00399947026873088	0.00271173915996033	0.00517737494389697	0.00144456432388796	0.00409648451473864	0.002697099986089	0.00260916175713767	0.00586292087123334
vha-9	2.50304855402673e-07	0.00131466680501976	5.1194327384223e-06	0.00102851568564768	5.1194327384223e-06	0.0012194305908679	3.10574212445273e-06	0.00157319966751391	3.10574212445273e-06	0.00179178978619023	3.10574212445273e-06	3.10574212445273e-06	0.00252096683298919
vha-10	0.000793342569635891	0.00358974251714424	0.00195040577628676	0.00187135841304508	0.00169023476451659	0.00226828648262527	0.00244059937401453	0.00203299310865515	0.00203727774331521	0.00261447077319328	0.000665215357753627	0.00181381560960325	0.00241501983630086
vha-11	0.00027002408377407	0.00184161978087934	0.00106761292042003	0.000510706203116279	0.00131665413644616	0.000736260962269259	0.00114345278846943	0.00141859736167084	0.000527310267287353	0.00113528688087189	4.59285697563232e-06	0.00156496539842842	0.00143440430555807
vha-12	0.000725449068051135	0.00401139038732625	0.00160211091393916	0.00250808753301865	0.00167049888369473	0.00245624067617358	0.00113013501577333	0.00299674617516021	0.00113850341321285	0.00289731485453685	0.00165142425410558	0.0014449873953279	0.00376563710370187
vig-1	6.93838174057095e-05	6.93838174057095e-05	8.34785334305584e-06	0.000147199741948719	7.076392427107e-06	0.000244508746533184	4.68303926002603e-06	0.00065545887985185	4.68303926002603e-06	0.000478986829584363	4.68303926002603e-06	4.68303926002603e-06	4.68303926002603e-06
vit-1	0.000116896997052147	3.90359102311824e-05	5.68620451964902e-05	0.00010143182627966	5.35688079994888e-05	8.44271876113297e-05	7.11279215297437e-07	0.000250973827986156	2.5162529689629e-05	0.000194136156683661	7.11279215297437e-07	0.000133351789990951	0.000226697026261155
vit-2	0.00108171576032053	0.0016116107841247	0.00158609444314023	0.00118917003799732	0.00142859726902565	0.00115339739444642	0.00130441607287633	0.000866137048995583	0.00156387481366848	0.000815253137848799	0.0017500177342721	0.0014970958473354	0.00171803465576704
vit-3	0.00011873244979326	0.000116706883655988	0.000111082941818575	9.33509779067703e-05	0.00010684238697562	0.000165410383871031	0.000100216613177337	0.000151788785664826	0.000183608359980115	9.52270453944614e-05	6.15355869996739e-05	0.000127141335082969	0.000125182302059566
vit-4	7.25561568050429e-05	0.000222166811217877	0.000132517466004875	0.000170147930877383	0.000107703121024537	0.000141914608162143	7.17102807102762e-05	0.000165019581614457	7.2536071475371e-05	0.000252935791465191	2.00904192207381e-05	0.000184846199351258	0.000330089929999716
vit-5	0.000418432023706614	0.000484237412012244	0.000318330388110501	0.000633621931258983	0.000272441804576026	0.000645288901313416	0.000264057798944046	0.00061885409361616	0.000403435353935704	0.000433572224169744	0.000288811412233237	0.000379612975256602	0.000906050869369671
vit-6	0.0039655143210448	0.00404281819879127	0.00244262572554736	0.00601209725409925	0.00245960739060393	0.00586080702452053	0.00281805918435411	0.00591418885608836	0.00250244646132441	0.00432572952537574	0.00342625229392796	0.0026928485114046	0.00752269246195543
glp-4	0.000134015106781691	3.4980628392661e-05	2.23751265436371e-05	0.000158091811034076	1.26973801485827e-05	0.000199228516315415	5.05760756245594e-07	0.000287282862049549	5.05760756245594e-07	0.000216449160036093	5.05760756245594e-07	4.88165009813393e-05	0.000417640019723538
wah-1	2.47868904364562e-06	2.47868904364562e-06	9.91475617458249e-06	3.96501872861953e-05	9.91475617458249e-06	3.9667863095216e-05	2.47868904364562e-06	2.47868904364562e-06	2.47868904364562e-06	2.47868904364562e-06	2.47868904364562e-06	2.47868904364562e-06	2.47868904364562e-06
wrk-1	8.67290577280075e-05	2.16822644320019e-05	5.42056610800046e-06	5.42056610800046e-06	5.42056610800046e-06	5.42056610800046e-06	5.42056610800047e-06	5.42056610800047e-06	5.42056610800047e-06	5.42056610800047e-06	5.42056610800047e-06	5.42056610800047e-06	5.42056610800047e-06
wars-1	0.000237384478018513	4.12505438364276e-05	0.000210393830994511	2.37455455840551e-05	0.00030564962967652	4.62284838909721e-05	0.000581614390392875	1.30381022296055e-06	0.000304673988873481	0.000169452038698007	1.30381022296055e-06	0.000338203222087282	1.30381022296055e-06
wsp-1	5.98553552579574e-06	2.3942142103183e-05	1.49638388144894e-06	1.49638388144894e-06	1.49638388144894e-06	1.49638388144894e-06	1.49638388144894e-06	1.49638388144894e-06	1.49638388144894e-06	1.49638388144894e-06	1.49638388144894e-06	1.49638388144894e-06	1.49638388144894e-06
wve-1	6.89436057976096e-05	1.72359014494024e-05	4.3089753623506e-06	4.3089753623506e-06	4.3089753623506e-06	4.3089753623506e-06	4.3089753623506e-06	4.3089753623506e-06	4.3089753623506e-06	4.3089753623506e-06	4.3089753623506e-06	4.3089753623506e-06	4.3089753623506e-06
zyg-9	2.75437667990656e-05	2.72083022336461e-06	2.24600868100547e-08	1.40497451174586e-05	2.24600868100547e-08	1.40540872828479e-05	3.23769938376531e-06	3.23769938376531e-06	3.23769938376531e-06	3.23769938376531e-06	3.23769938376531e-06	3.23769938376531e-06	3.23769938376531e-06
tufm-1	1.23143298783855e-05	1.23143298783855e-05	8.62277565807085e-06	7.70246349671053e-06	7.95791703427428e-06	3.02934239697254e-05	8.97662536500532e-08	8.97662536500532e-08	8.97662536500532e-08	0.000185930041411492	8.97662536500532e-08	8.89358041830388e-05	8.97662536500532e-08
tufm-2	3.40791855537159e-05	8.51979638842898e-06	2.12994909710724e-06	2.12994909710724e-06	2.12994909710724e-06	2.12994909710724e-06	2.12994909710724e-06	2.12994909710724e-06	2.12994909710724e-06	2.12994909710724e-06	2.12994909710724e-06	2.12994909710724e-06	2.12994909710724e-06
wwp-1	0.000532096533010978	0.000511990369132574	0.00042008491556099	0.000766683594221075	0.000592870167961003	0.00035550700348165	0.000426638338577046	0.00102855791458128	0.000268130839596179	0.00125642084327177	3.47242603163777e-05	0.000465112538860315	0.000779760223680788
alx-1	0.0012954829122502	0.00190449118939479	0.00162710794337421	0.0015035575717036	0.00178477053227999	0.00143693177889457	0.00230622198793976	0.00103012436846885	0.00221343810009426	0.000938190243510744	0.00242071353790765	0.00176233190116071	0.000884460017208808
plin-1	2.96889819223597e-05	2.96889819223597e-05	2.00089709339973e-05	1.78499678513526e-05	4.34363760997656e-05	4.23325866864422e-05	0.000142634380357898	2.20236792641105e-07	0.000143773737314785	0.000152043934155632	2.20236792641105e-07	2.20236792641105e-07	2.20236792641105e-07
trr-1	3.85621170783129e-08	3.85621170783129e-08	3.85621170783129e-06	1.54248468313251e-07	1.54248468313251e-07	1.54248468313251e-07	3.85621170783129e-08	3.85621170783129e-08	3.85621170783129e-08	3.85621170783129e-08	3.85621170783129e-08	3.85621170783129e-08	3.85621170783129e-08
tag-196	3.17392912622249e-07	3.17392912622249e-07	1.269571650489e-06	1.269571650489e-06	3.17392912622249e-05	1.269571650489e-06	3.17392912622249e-07	3.17392912622249e-07	3.17392912622249e-07	3.17392912622249e-07	3.17392912622249e-07	3.17392912622249e-07	3.17392912622249e-07
vps-52	4.26232548663284e-05	1.06558137165821e-05	2.66395342914553e-06	2.66395342914553e-06	2.66395342914553e-06	2.66395342914553e-06	2.66395342914553e-06	2.66395342914553e-06	2.66395342914553e-06	2.66395342914553e-06	2.66395342914553e-06	2.66395342914553e-06	2.66395342914553e-06
wht-6	4.88116230279977e-05	1.22029057569994e-05	3.05072643924985e-06	3.05072643924985e-06	3.05072643924985e-06	3.05072643924985e-06	3.05072643924985e-06	3.05072643924985e-06	3.05072643924985e-06	3.05072643924985e-06	3.05072643924985e-06	3.05072643924985e-06	3.05072643924985e-06
4R79.2	6.66725768043639e-05	5.01032201804038e-06	0.000196818745296309	5.25772286098677e-07	5.25772286098677e-07	5.25772286098677e-07	8.78219255374003e-06	8.78219255374003e-06	8.78219255374003e-06	8.78219255374003e-06	8.78219255374003e-06	8.78219255374003e-06	8.78219255374003e-06
ugt-49	5.688336e-07	5.688336e-07	2.275335e-06	5.688336e-05	2.275335e-06	2.275335e-06	5.688336e-07	5.688336e-07	5.688336e-07	5.688336e-07	5.688336e-07	5.688336e-07	5.688336e-07
AC3.5	1.531187e-05	1.531187e-05	2.235943e-07	8.166498e-05	2.536536e-06	2.07005e-05	1.531187e-05	1.531187e-05	1.531187e-05	1.531187e-05	1.531187e-05	1.531187e-05	1.531187e-05
ugt-1	5.646163e-06	5.646163e-06	2.258465e-05	9.031848e-05	2.258465e-05	9.035874e-05	5.646163e-06	5.646163e-06	5.646163e-06	5.646163e-06	5.646163e-06	5.646163e-06	5.646163e-06
B0001.4	7.059299e-07	7.059299e-07	7.059299e-05	2.82372e-06	2.82372e-06	2.82372e-06	7.059299e-07	7.059299e-07	7.059299e-07	7.059299e-07	7.059299e-07	7.059299e-07	7.059299e-07
B0024.4	0.002013321	0.003514756	0.001594182	0.003605342	0.001877249	0.004226547	0.001485132	0.004323265	0.001637006	0.004855701	0.00164961	0.001938315	0.004286391
gspd-1	2.277253e-05	2.277253e-05	0.0001826283	1.412292e-06	6.321879e-05	1.412292e-06	4.467074e-05	1.284261e-05	0.0001209276	1.537964e-05	9.93197e-05	8.106807e-05	1.284261e-05
B0035.13	0.0001785459	0.0001744714	0.0003578486	3.688934e-05	0.0003441524	9.215699e-05	0.0003598156	7.898275e-08	0.0005472292	9.34909e-05	0.0006311513	0.0002691759	7.898275e-08
B0250.5	7.75992e-05	3.244963e-06	0.0001120159	2.898348e-06	4.673741e-05	2.898348e-06	1.227684e-05	1.227684e-05	1.227684e-05	1.227684e-05	1.227684e-05	1.227684e-05	1.227684e-05
pals-26	5.8941e-05	5.38423e-06	2.498849e-05	2.498849e-05	2.498849e-05	2.498849e-05	2.498849e-05	2.498849e-05	2.498849e-05	2.498849e-05	2.498849e-05	2.498849e-05	2.498849e-05
pals-27	8.568915e-06	3.427566e-05	2.142229e-06	2.142229e-06	2.142229e-06	2.142229e-06	2.142229e-06	2.142229e-06	2.142229e-06	2.142229e-06	2.142229e-06	2.142229e-06	2.142229e-06
lcmt-1	6.271775e-05	4.556991e-06	8.220194e-05	6.960884e-07	6.960884e-07	6.960884e-07	1.691019e-06	1.691019e-06	1.691019e-06	1.691019e-06	1.691019e-06	0.0001548593	1.691019e-06
ttr-18	0.001618681	0.0009310688	0.001536607	0.001478713	0.00188451	0.0004173008	0.001983012	0.0005347281	0.001278257	0.0008018245	0.002333768	0.002259995	0.0004015598
B0334.3	3.154017e-06	3.154017e-06	7.724311e-06	6.906544e-06	2.754609e-05	1.261607e-05	3.154017e-06	3.154017e-06	3.154017e-06	3.154017e-06	3.154017e-06	3.154017e-06	3.154017e-06
acly-2	8.044646e-06	8.044646e-06	2.372619e-05	4.667373e-05	1.739359e-07	9.606795e-05	4.139781e-06	5.846573e-05	4.139781e-06	4.139781e-06	4.139781e-06	4.139781e-06	4.139781e-06
clec-41	2.113614e-06	9.025861e-05	7.354861e-05	1.377657e-05	4.064073e-05	6.602257e-06	1.618705e-05	1.618705e-05	1.618705e-05	1.618705e-05	1.618705e-05	1.618705e-05	1.618705e-05
nlp-36	0.0001157625	0.0001157625	5.205837e-05	0.0001181074	0.000339347	4.267939e-05	0.0001157625	0.0001157625	0.0001157625	0.0001157625	0.0001157625	0.0001157625	0.0001157625
rmd-3	0.0001677142	5.170068e-07	0.000157553	2.596015e-06	6.776985e-05	6.668231e-05	0.0002732684	0.0001767398	7.959915e-07	7.959915e-07	7.959915e-07	0.0002087814	7.959915e-07
B0513.4	8.198552e-05	8.198552e-05	8.997944e-06	0.000445507	8.997944e-06	0.0004456582	3.666215e-05	0.0006016539	3.666215e-05	0.0004899903	3.666215e-05	3.666215e-05	0.001675875
vamp-8	2.437722e-05	0.0008406757	0.0002184522	0.0006573906	0.0003554248	7.380529e-05	7.182854e-08	0.001243899	7.182854e-08	0.0007956954	7.182854e-08	0.0007464988	0.0007375516
C01A2.4	5.265536e-05	0.0002106215	1.316384e-05	1.316384e-05	1.316384e-05	1.316384e-05	1.316384e-05	1.316384e-05	1.316384e-05	1.316384e-05	1.316384e-05	1.316384e-05	1.316384e-05
cpna-3	6.986962e-06	2.794785e-05	1.74674e-06	1.74674e-06	1.74674e-06	1.74674e-06	1.74674e-06	1.74674e-06	1.74674e-06	1.74674e-06	1.74674e-06	1.74674e-06	1.74674e-06
C01G6.3	1.592196e-06	1.592196e-06	2.613925e-05	6.368783e-06	2.481956e-05	6.368783e-06	1.592196e-06	1.592196e-06	1.592196e-06	1.592196e-06	1.592196e-06	1.592196e-06	1.592196e-06
catp-4	0.0001542256	3.355066e-05	1.097752e-05	1.097752e-05	1.097752e-05	1.097752e-05	6.14573e-06	6.919399e-05	6.14573e-06	6.14573e-06	6.14573e-06	6.14573e-06	6.14573e-06
C03A3.2	6.069871e-07	6.069871e-07	2.427948e-06	6.069871e-05	2.427948e-06	2.427948e-06	6.069871e-07	6.069871e-07	6.069871e-07	6.069871e-07	6.069871e-07	6.069871e-07	6.069871e-07
C03C10.7	3.308492e-06	3.308492e-06	5.486092e-05	1.323397e-05	1.323397e-05	5.104519e-05	3.308492e-06	3.308492e-06	3.308492e-06	3.308492e-06	3.308492e-06	3.308492e-06	3.308492e-06
C03C11.1	0.0005571691	2.084035e-05	0.0003813712	1.996891e-05	0.0007769074	1.996891e-05	0.0007453804	1.432484e-05	0.0007507178	1.432484e-05	1.432484e-05	0.0008267509	1.432484e-05
clec-223	5.187745e-06	5.187745e-06	1.597683e-05	1.47401e-05	1.508541e-05	6.81069e-06	5.817342e-05	1.102689e-07	1.102689e-07	1.102689e-07	1.102689e-07	4.430431e-05	1.102689e-07
gck-4	2.229829e-05	0.0002410866	4.131643e-06	0.0002330223	8.705987e-05	0.0001923725	1.381244e-05	0.0004886952	1.381244e-05	0.0004851346	1.381244e-05	1.381244e-05	0.0001409796
arrd-25	3.035911e-06	3.035911e-06	7.461251e-06	1.214364e-05	6.891183e-06	2.598638e-05	3.035911e-06	3.035911e-06	3.035911e-06	3.035911e-06	3.035911e-06	3.035911e-06	3.035911e-06
C04F12.5	1.201559e-06	1.201559e-06	4.806236e-06	4.806236e-06	0.0001201559	4.806236e-06	1.201559e-06	1.201559e-06	1.201559e-06	1.201559e-06	1.201559e-06	1.201559e-06	1.201559e-06
C04G2.9	0.0001136743	1.291542e-06	0.0002038793	1.741934e-06	0.0001429834	1.741934e-06	0.0003029949	3.362203e-08	0.0001540743	3.362203e-08	3.362203e-08	0.0001153712	3.362203e-08
clec-147	0.0002437889	0.0001389449	1.373611e-05	0.000474807	0.0001641174	0.000272096	0.0002172703	0.0004057843	0.0002190432	0.0002319162	7.578301e-08	0.0001642184	0.0003204512
C05C10.3	4.299018e-06	4.299018e-06	2.663303e-05	1.719607e-05	2.501376e-05	5.190874e-06	4.299018e-06	4.299018e-06	4.299018e-06	4.299018e-06	4.299018e-06	4.299018e-06	4.299018e-06
pho-11	0.0004944084	0.0002401346	0.0005364452	0.0002184173	0.0005171788	0.0002184882	0.0004230322	0.0001706977	0.001102198	0.0001856291	0.001028495	0.0006138767	2.748899e-05
ufd-3	2.948229e-06	2.948229e-06	4.840139e-05	1.179291e-05	4.595775e-05	1.179291e-05	2.948229e-06	2.948229e-06	2.948229e-06	2.948229e-06	2.948229e-06	2.948229e-06	2.948229e-06
C05D12.2	2.23661e-08	4.916486e-05	3.880755e-06	7.077434e-05	3.880755e-06	3.880755e-06	1.282112e-05	1.282112e-05	1.282112e-05	1.282112e-05	1.282112e-05	1.282112e-05	1.282112e-05
